Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E2,17/04/2021,12:30,Burton,Plymouth,1,1,D,0,0,D,A Coggins,21,13,11,5,12,12,8,3,1,3,0,30.12
E2,17/04/2021,12:30,Charlton,Ipswich,0,0,D,0,0,D,C Hicks,12,5,6,2,17,14,6,4,2,1,0,30.12
E2,17/04/2021,12:30,Hull,Fleetwood Town,2,1,H,0,1,A,O Yates,9,13,2,3,4,14,7,4,0,1,0,30.12
E2,17/04/2021,12:30,Milton Keynes Dons,Portsmouth,1,0,H,1,0,H,M Coy,13,11,2,4,9,19,4,3,2,2,0,31.12
E2,17/04/2021,12:30,Rochdale,Accrington,3,1,H,1,1,D,S Oldham,20,11,6,6,7,14,9,4,2,3,0,30.12
E2,17/04/2021,12:30,Shrewsbury,Doncaster,0,2,A,0,1,A,A Davies,12,10,2,3,7,15,9,3,0,0,0,30.12
E2,17/04/2021,12:30,Wigan,Crewe,2,0,H,1,0,H,D Bourne,17,5,9,0,20,9,7,3,1,0,0,31.12
E2,17/04/2021,17:30,AFC Wimbledon,Swindon,4,1,H,3,0,H,J Busby,20,11,11,4,18,10,5,6,1,3,0,30.12
E2,17/04/2021,17:30,Oxford,Gillingham,3,2,H,0,1,A,R Lewis,16,15,5,4,10,10,7,13,1,1,0,30.12
E2,16/04/2021,19:45,Peterboro,Northampton,3,1,H,1,1,D,S Allison,10,9,5,4,13,14,2,3,1,3,0,30.12
E2,13/04/2021,18:00,Crewe,Portsmouth,0,0,D,0,0,D,D Drysdale,9,12,1,5,18,9,2,6,2,3,0,30.12
E2,13/04/2021,18:00,Wigan,Sunderland,2,1,H,1,1,D,G Ward,13,18,6,2,22,13,3,12,3,1,0,30.12
E2,13/04/2021,18:30,AFC Wimbledon,Ipswich,3,0,H,2,0,H,A Coggins,22,8,8,2,12,8,4,3,1,1,0,31.12
E2,13/04/2021,19:00,Blackpool,Accrington,0,0,D,0,0,D,S Barrott,11,8,6,2,14,14,1,5,1,3,0,30.12
E2,13/04/2021,19:00,Doncaster,Burton,0,3,A,0,0,D,D Rock,12,15,2,6,10,17,5,4,2,0,0,30.12
E2,13/04/2021,19:00,Lincoln,Milton Keynes Dons,4,0,H,0,0,D,R Madley,7,7,5,0,11,13,5,1,2,5,0,30.12
E2,13/04/2021,19:00,Oxford,Shrewsbury,4,1,H,2,0,H,S Purkiss,13,9,8,4,7,12,4,3,1,2,0,30.12
E2,13/04/2021,19:00,Rochdale,Swindon,2,1,H,1,0,H,S Allison,13,14,10,6,16,10,4,2,1,0,0,30.12
E2,10/04/2021,15:00,Accrington,AFC Wimbledon,1,5,A,1,3,A,J Oldham,13,15,5,6,8,15,3,7,1,1,0,31.12
E2,10/04/2021,15:00,Crewe,Oxford,0,6,A,0,3,A,P Howard,7,18,1,11,14,9,0,3,1,0,0,30.12
E2,10/04/2021,15:00,Doncaster,Wigan,1,4,A,1,3,A,A Young,8,14,4,6,7,13,3,12,3,2,0,30.12
E2,10/04/2021,15:00,Fleetwood Town,Rochdale,1,0,H,0,0,D,R Madley,10,9,1,3,11,12,5,6,1,1,0,30.12
E2,10/04/2021,15:00,Gillingham,Shrewsbury,0,0,D,0,0,D,T Kettle,13,17,3,4,10,15,3,9,3,1,0,30.12
E2,10/04/2021,15:00,Ipswich,Milton Keynes Dons,0,0,D,0,0,D,T Nield,7,13,0,5,21,9,7,5,2,0,0,30.12
E2,10/04/2021,15:00,Lincoln,Blackpool,2,2,D,0,1,A,M Edwards,7,17,3,7,10,12,5,7,4,0,0,30.12
E2,10/04/2021,15:00,Northampton,Bristol Rvs,1,1,D,0,1,A,D Rock,9,11,2,4,15,23,4,4,2,0,0,30.12
E2,10/04/2021,15:00,Plymouth,Hull,0,3,A,0,1,A,B Toner,12,20,3,6,11,8,4,5,1,0,0,30.12
E2,10/04/2021,15:00,Portsmouth,Burton,1,2,A,0,1,A,J Busby,13,10,2,6,8,11,12,1,0,1,0,30.12
E2,10/04/2021,15:00,Sunderland,Charlton,1,2,A,0,1,A,A Backhouse,16,11,7,3,11,13,6,5,0,2,0,30.12
E2,10/04/2021,15:00,Swindon,Peterboro,0,3,A,0,2,A,J Smith,10,17,2,9,7,15,6,6,2,1,0,30.12
E2,05/04/2021,15:00,AFC Wimbledon,Fleetwood Town,0,1,A,0,0,D,P Wright,10,9,0,5,12,12,3,5,2,3,0,30.12
E2,05/04/2021,15:00,Blackpool,Gillingham,4,1,H,3,1,H,D Drysdale,14,8,6,4,17,11,5,2,1,1,0,30.12
E2,05/04/2021,15:00,Bristol Rvs,Doncaster,2,1,H,1,1,D,A Coggins,16,7,8,4,16,16,5,4,3,1,0,30.12
E2,05/04/2021,15:00,Burton,Swindon,2,1,H,1,1,D,L Swabey,13,13,3,4,21,7,4,4,1,0,0,30.12
E2,05/04/2021,15:00,Hull,Northampton,3,0,H,2,0,H,T Bramall,13,3,4,0,9,11,5,0,0,3,0,30.12
E2,05/04/2021,15:00,Milton Keynes Dons,Crewe,0,2,A,0,2,A,A Woolmer,13,6,4,6,10,14,7,2,0,2,0,30.12
E2,05/04/2021,15:00,Oxford,Accrington,1,2,A,1,1,D,O Yates,17,18,3,10,14,17,6,7,2,2,0,30.12
E2,05/04/2021,15:00,Peterboro,Sunderland,1,1,D,0,0,D,C Hicks,11,11,3,3,17,10,3,7,2,0,0,0
E2,05/04/2021,15:00,Rochdale,Ipswich,0,0,D,0,0,D,R Lewis,2,5,0,0,9,10,6,2,0,1,0,30.12
E2,05/04/2021,15:00,Shrewsbury,Plymouth,3,0,H,0,0,D,R Madley,15,3,4,1,13,12,8,3,2,1,0,30.12
E2,05/04/2021,15:00,Wigan,Portsmouth,0,1,A,0,0,D,T Nield,14,5,1,3,14,15,4,4,3,1,0,30.12
E2,02/04/2021,12:30,Doncaster,Charlton,0,1,A,0,1,A,M Edwards,12,3,3,2,7,16,4,5,1,2,0,30.12
E2,02/04/2021,15:00,Accrington,Burton,0,0,D,0,0,D,S Stockbridge,25,9,3,2,10,16,6,7,0,1,0,30.12
E2,02/04/2021,15:00,Crewe,Hull,1,2,A,0,0,D,C Pollard,15,14,5,8,7,15,4,6,1,3,0,30.12
E2,02/04/2021,15:00,Fleetwood Town,Peterboro,0,1,A,0,0,D,B Speedie,13,14,4,5,16,9,3,5,2,0,0,30.12
E2,02/04/2021,15:00,Ipswich,Bristol Rvs,2,1,H,2,1,H,S Martin,14,14,3,5,12,14,7,3,2,1,0,30.12
E2,02/04/2021,15:00,Northampton,Shrewsbury,1,0,H,1,0,H,R Joyce,9,9,6,1,17,18,1,6,3,0,0,30.12
E2,02/04/2021,15:00,Plymouth,AFC Wimbledon,1,0,H,1,0,H,S Allison,10,15,5,6,9,15,4,7,1,0,0,30.12
E2,02/04/2021,15:00,Portsmouth,Rochdale,2,1,H,2,0,H,L Swabey,7,11,2,3,13,9,5,5,1,1,0,30.12
E2,02/04/2021,15:00,Sunderland,Oxford,3,1,H,1,1,D,T Kettle,13,6,6,3,13,20,4,7,3,3,0,31.12
E2,02/04/2021,15:00,Swindon,Blackpool,0,2,A,0,1,A,C Boyeson,4,10,1,2,5,12,4,2,0,1,0,30.12
E2,31/03/2021,17:30,Gillingham,Wigan,1,0,H,0,0,D,C Sarginson,9,13,5,3,12,17,5,5,3,3,0,30.12
E2,27/03/2021,15:00,AFC Wimbledon,Northampton,1,0,H,0,0,D,B Toner,10,10,2,1,21,8,4,2,2,0,0,30.12
E2,27/03/2021,15:00,Blackpool,Plymouth,2,2,D,0,1,A,C Brook,11,13,4,5,14,10,1,5,0,0,0,30.12
E2,27/03/2021,15:00,Bristol Rvs,Sunderland,0,1,A,0,1,A,O Yates,11,17,5,4,19,11,4,7,1,3,0,30.12
E2,27/03/2021,15:00,Hull,Gillingham,1,1,D,1,0,H,M Coy,14,12,3,1,11,16,4,6,1,3,0,30.12
E2,27/03/2021,15:00,Milton Keynes Dons,Doncaster,1,0,H,0,0,D,J Smith,13,11,7,1,10,14,6,4,1,0,0,30.12
E2,27/03/2021,15:00,Peterboro,Accrington,7,0,H,3,0,H,S Purkiss,19,8,12,2,14,12,1,3,0,2,0,0
E2,27/03/2021,15:00,Shrewsbury,Portsmouth,1,2,A,0,2,A,B Speedie,6,7,3,3,15,13,0,7,0,0,0,31.12
E2,27/03/2021,15:00,Wigan,Ipswich,0,0,D,0,0,D,J Bell,10,8,2,4,16,14,2,5,3,2,0,30.12
E2,26/03/2021,19:45,Oxford,Lincoln,2,1,H,1,1,D,S Oldham,20,13,6,4,13,11,6,4,2,1,0,30.12
E2,23/03/2021,19:00,Blackpool,Peterboro,3,1,H,1,1,D,R Madley,10,8,5,2,13,13,3,2,1,4,0,30.12
E2,23/03/2021,19:00,Bristol Rvs,Swindon,0,1,A,0,0,D,A Woolmer,9,9,2,3,18,14,3,4,2,0,0,30.12
E2,23/03/2021,19:00,Burton,Shrewsbury,1,2,A,0,1,A,C Boyeson,9,5,1,2,15,12,3,2,0,2,0,30.12
E2,23/03/2021,19:00,Northampton,Oxford,1,0,H,0,0,D,C Pollard,9,17,1,4,16,14,3,10,1,0,0,30.12
E2,20/03/2021,13:00,Portsmouth,Ipswich,2,1,H,1,1,D,A Young,8,8,5,2,13,14,4,3,4,3,0,30.12
E2,20/03/2021,15:00,Accrington,Wigan,3,1,H,2,1,H,B Toner,12,17,4,4,15,12,4,10,2,0,0,30.12
E2,20/03/2021,15:00,AFC Wimbledon,Charlton,2,2,D,1,2,A,C Breakspear,14,9,4,4,12,12,4,3,1,1,0,30.12
E2,20/03/2021,15:00,Burton,Milton Keynes Dons,1,2,A,0,1,A,R Joyce,11,4,5,2,23,14,8,8,3,2,0,30.12
E2,20/03/2021,15:00,Fleetwood Town,Swindon,0,2,A,0,1,A,G Salisbury,8,11,0,2,15,10,5,6,2,1,0,30.12
E2,20/03/2021,15:00,Gillingham,Doncaster,2,2,D,2,2,D,W Finnie,17,10,4,2,14,10,10,3,0,1,0,30.12
E2,20/03/2021,15:00,Northampton,Crewe,0,1,A,0,0,D,S Allison,6,3,0,2,18,15,1,4,1,2,0,30.12
E2,20/03/2021,15:00,Oxford,Blackpool,0,2,A,0,2,A,P Wright,14,17,4,7,12,13,5,6,1,2,0,30.12
E2,20/03/2021,15:00,Plymouth,Bristol Rvs,2,0,H,2,0,H,T Kettle,15,22,5,3,11,9,5,9,3,0,0,30.12
E2,20/03/2021,15:00,Rochdale,Peterboro,3,3,D,0,2,A,D Rock,16,15,5,5,15,10,2,1,2,1,0,30.12
E2,20/03/2021,15:00,Shrewsbury,Hull,1,1,D,0,0,D,G Ward,7,10,3,1,23,16,3,2,5,1,0,30.12
E2,20/03/2021,15:00,Sunderland,Lincoln,1,1,D,1,0,H,C Boyeson,13,10,6,4,20,14,7,5,3,1,0,30.12
E2,17/03/2021,19:00,Accrington,Sunderland,0,2,A,0,0,D,J Busby,6,12,0,5,18,9,3,7,2,2,0,30.12
E2,16/03/2021,18:30,AFC Wimbledon,Wigan,1,1,D,0,0,D,P Howard,10,9,5,4,12,12,6,3,0,0,0,30.12
E2,16/03/2021,19:00,Blackpool,Burton,1,1,D,0,1,A,C Sarginson,13,12,2,4,5,12,6,7,0,1,0,30.12
E2,16/03/2021,19:00,Charlton,Bristol Rvs,3,2,H,2,2,D,R Madley,15,7,4,4,19,11,10,2,2,2,0,31.12
E2,16/03/2021,19:00,Lincoln,Gillingham,0,3,A,0,2,A,R Joyce,16,8,2,6,13,21,6,3,2,3,0,30.12
E2,16/03/2021,19:00,Milton Keynes Dons,Plymouth,2,1,H,1,0,H,S Stockbridge,12,10,5,5,8,19,5,0,2,2,0,30.12
E2,16/03/2021,19:00,Oxford,Doncaster,3,0,H,3,0,H,B Toner,22,21,11,5,17,14,5,8,2,1,0,30.12
E2,16/03/2021,19:00,Peterboro,Portsmouth,1,0,H,1,0,H,J Oldham,9,14,3,4,16,12,3,4,1,2,0,30.12
E2,16/03/2021,19:45,Fleetwood Town,Ipswich,2,0,H,1,0,H,G Ward,17,8,7,3,10,10,4,4,2,1,0,30.12
E2,13/03/2021,13:00,Swindon,Gillingham,1,3,A,1,0,H,J Bell,12,11,4,4,13,14,2,6,1,2,0,30.12
E2,13/03/2021,15:00,Blackpool,Fleetwood Town,0,0,D,0,0,D,W Finnie,24,6,4,2,9,17,8,1,2,4,0,30.12
E2,13/03/2021,15:00,Bristol Rvs,AFC Wimbledon,0,0,D,0,0,D,S Barrott,19,10,4,3,6,18,8,5,2,4,0,30.12
E2,13/03/2021,15:00,Charlton,Shrewsbury,1,1,D,0,0,D,D Bourne,15,11,2,4,8,12,7,4,2,2,0,30.12
E2,13/03/2021,15:00,Crewe,Burton,0,3,A,0,3,A,G Salisbury,11,10,4,5,4,7,8,3,0,2,0,30.12
E2,13/03/2021,15:00,Doncaster,Northampton,0,0,D,0,0,D,T Nield,10,8,5,1,7,18,4,10,0,5,0,30.12
E2,13/03/2021,15:00,Hull,Oxford,2,0,H,1,0,H,A Backhouse,8,9,3,6,17,20,2,3,1,0,0,30.12
E2,13/03/2021,15:00,Ipswich,Plymouth,1,0,H,1,0,H,S Purkiss,11,6,3,2,15,9,5,1,0,0,0,30.12
E2,13/03/2021,15:00,Lincoln,Rochdale,1,2,A,0,1,A,A Coggins,9,18,2,5,5,11,5,12,0,0,0,30.12
E2,13/03/2021,15:00,Milton Keynes Dons,Accrington,3,2,H,1,0,H,D Whitestone,16,7,7,2,7,13,4,3,0,5,0,30.12
E2,09/03/2021,19:00,AFC Wimbledon,Burton,0,1,A,0,0,D,R Madley,2,4,2,1,15,9,2,4,1,0,0,30.12
E2,09/03/2021,19:00,Bristol Rvs,Accrington,4,1,H,2,0,H,J Bell,15,10,8,2,11,11,4,4,1,1,0,30.12
E2,09/03/2021,19:00,Charlton,Northampton,2,1,H,0,0,D,P Howard,11,2,5,1,15,19,8,3,3,3,0,0
E2,09/03/2021,19:00,Crewe,Doncaster,1,0,H,0,0,D,B Speedie,10,9,3,2,12,9,9,6,3,2,0,30.12
E2,09/03/2021,19:00,Ipswich,Lincoln,1,1,D,0,1,A,J Oldham,3,10,2,2,14,13,4,6,2,2,0,30.12
E2,09/03/2021,19:00,Milton Keynes Dons,Blackpool,0,1,A,0,1,A,L Swabey,8,4,2,2,5,17,4,2,1,0,0,30.12
E2,09/03/2021,19:00,Peterboro,Hull,1,3,A,1,1,D,J Busby,8,7,3,3,18,14,8,4,2,0,1,30.12
E2,09/03/2021,19:00,Plymouth,Wigan,0,2,A,0,2,A,G Ward,16,10,5,4,10,17,6,3,1,4,0,30.12
E2,09/03/2021,19:00,Rochdale,Shrewsbury,0,2,A,0,0,D,M Coy,12,10,2,6,12,8,5,1,2,1,0,30.12
E2,09/03/2021,19:00,Swindon,Oxford,1,2,A,0,1,A,C Breakspear,18,13,3,4,11,20,1,5,3,3,0,30.12
E2,09/03/2021,19:45,Fleetwood Town,Gillingham,1,0,H,1,0,H,M Edwards,11,7,4,3,13,10,4,3,1,2,0,30.12
E2,09/03/2021,19:45,Portsmouth,Sunderland,0,2,A,0,1,A,D Rock,8,9,0,6,11,22,4,6,0,1,0,30.12
E2,06/03/2021,13:00,Gillingham,Ipswich,3,1,H,1,0,H,G Salisbury,13,8,6,1,13,15,3,6,0,1,0,30.12
E2,06/03/2021,15:00,Accrington,Swindon,2,1,H,2,1,H,A Clayton,15,9,4,3,12,12,5,10,3,0,0,30.12
E2,06/03/2021,15:00,Blackpool,AFC Wimbledon,1,1,D,0,0,D,T Bramall,13,14,4,6,11,11,6,2,1,1,0,30.12
E2,06/03/2021,15:00,Burton,Peterboro,2,1,H,0,0,D,C Brook,9,19,5,5,14,5,2,10,3,1,0,30.12
E2,06/03/2021,15:00,Doncaster,Plymouth,2,1,H,1,0,H,D Bourne,19,21,7,3,8,16,4,10,1,0,0,30.12
E2,06/03/2021,15:00,Hull,Bristol Rvs,2,0,H,1,0,H,S Purkiss,9,8,2,3,14,21,3,6,3,2,0,30.12
E2,06/03/2021,15:00,Lincoln,Crewe,3,0,H,1,0,H,J Busby,10,9,7,1,15,8,1,5,2,0,0,30.12
E2,06/03/2021,15:00,Northampton,Portsmouth,4,1,H,4,0,H,A Haines,14,11,7,3,14,13,7,1,2,1,0,30.12
E2,06/03/2021,15:00,Oxford,Charlton,0,0,D,0,0,D,T Nield,14,11,3,2,10,16,5,2,0,2,0,30.12
E2,06/03/2021,15:00,Shrewsbury,Fleetwood Town,0,2,A,0,1,A,M Salisbury,6,8,2,4,9,14,4,5,0,0,0,0
E2,06/03/2021,15:00,Sunderland,Rochdale,2,0,H,2,0,H,R Joyce,7,8,2,4,15,17,4,5,2,3,0,30.12
E2,06/03/2021,15:00,Wigan,Milton Keynes Dons,3,0,H,1,0,H,A Backhouse,7,16,6,1,17,5,3,8,1,1,0,30.12
E2,02/03/2021,18:00,Gillingham,Milton Keynes Dons,3,2,H,2,2,D,S Purkiss,10,13,5,5,10,11,3,6,1,0,0,30.12
E2,02/03/2021,18:00,Wigan,Charlton,0,1,A,0,1,A,S Allison,12,12,2,3,12,11,10,4,0,0,0,0
E2,02/03/2021,19:00,Accrington,Ipswich,1,2,A,1,2,A,R Madley,10,11,2,6,13,14,3,3,3,1,1,30.12
E2,02/03/2021,19:00,Blackpool,Crewe,1,1,D,1,0,H,S Stockbridge,9,10,3,2,11,11,6,5,3,0,0,30.12
E2,02/03/2021,19:00,Burton,Bristol Rvs,1,0,H,0,0,D,C Breakspear,15,13,5,2,22,9,3,2,3,0,0,31.12
E2,02/03/2021,19:00,Doncaster,Portsmouth,2,1,H,1,0,H,R Joyce,13,13,3,3,13,13,5,4,2,3,0,30.12
E2,02/03/2021,19:00,Hull,Rochdale,2,0,H,1,0,H,J Bell,10,4,4,0,11,14,3,2,1,1,0,1
E2,02/03/2021,19:00,Lincoln,Fleetwood Town,1,2,A,0,1,A,D Rock,9,14,3,6,11,14,6,3,0,1,0,30.12
E2,02/03/2021,19:00,Northampton,Plymouth,2,0,H,1,0,H,G Salisbury,7,7,3,3,17,8,4,5,4,1,0,31.12
E2,02/03/2021,19:00,Oxford,Peterboro,0,0,D,0,0,D,A Young,11,14,2,7,13,8,5,4,2,0,0,30.12
E2,02/03/2021,19:00,Shrewsbury,AFC Wimbledon,1,1,D,1,0,H,C Sarginson,7,7,2,2,11,11,4,4,0,1,0,30.12
E2,02/03/2021,19:00,Sunderland,Swindon,1,0,H,0,0,D,P Wright,14,10,4,3,14,15,5,2,0,0,0,30.12
E2,27/02/2021,15:00,AFC Wimbledon,Hull,0,3,A,0,2,A,C Hicks,11,18,4,6,10,12,4,11,1,0,0,30.12
E2,27/02/2021,15:00,Bristol Rvs,Shrewsbury,2,1,H,1,0,H,P Howard,15,3,6,2,12,16,3,1,0,1,0,30.12
E2,27/02/2021,15:00,Charlton,Blackpool,0,3,A,0,2,A,B Huxtable,2,11,0,4,14,16,4,3,3,1,2,30.12
E2,27/02/2021,15:00,Crewe,Sunderland,2,2,D,2,0,H,C Sarginson,13,12,7,4,13,13,4,4,0,1,0,30.12
E2,27/02/2021,15:00,Fleetwood Town,Accrington,1,1,D,1,1,D,S Allison,15,13,6,3,13,16,5,7,3,1,0,30.12
E2,27/02/2021,15:00,Ipswich,Doncaster,2,1,H,1,0,H,M Coy,10,17,5,7,10,10,6,3,1,0,0,30.12
E2,27/02/2021,15:00,Milton Keynes Dons,Oxford,1,1,D,1,0,H,J Oldham,10,15,3,4,9,16,7,3,4,0,0,30.12
E2,27/02/2021,15:00,Peterboro,Wigan,2,1,H,0,0,D,T Bramall,11,10,3,7,13,26,5,5,3,1,0,30.12
E2,27/02/2021,15:00,Plymouth,Lincoln,4,3,H,2,1,H,K Johnson,10,15,5,8,15,8,0,6,2,0,0,30.12
E2,27/02/2021,15:00,Portsmouth,Gillingham,1,1,D,1,1,D,T Robinson,12,18,6,6,19,11,6,3,1,1,0,30.12
E2,27/02/2021,15:00,Rochdale,Burton,0,2,A,0,0,D,M Edwards,6,18,0,7,11,13,1,6,2,2,1,30.12
E2,27/02/2021,15:00,Swindon,Northampton,2,1,H,1,1,D,B Speedie,8,8,3,5,9,15,2,5,2,2,0,30.12
E2,23/02/2021,18:30,AFC Wimbledon,Gillingham,1,0,H,0,0,D,P Howard,9,8,2,1,15,10,4,6,0,1,0,30.12
E2,23/02/2021,19:00,Bristol Rvs,Wigan,1,2,A,0,0,D,C Brook,20,4,3,2,8,12,7,4,0,3,0,30.12
E2,23/02/2021,19:00,Charlton,Burton,1,2,A,1,1,D,C Pollard,10,11,5,3,10,12,4,2,0,0,0,30.12
E2,23/02/2021,19:00,Crewe,Accrington,2,0,H,1,0,H,B Huxtable,17,8,9,2,10,8,7,3,1,1,0,31.12
E2,23/02/2021,19:00,Hull,Ipswich,0,1,A,0,1,A,T Nield,6,8,0,2,13,14,3,1,2,3,0,30.12
E2,23/02/2021,19:00,Lincoln,Swindon,2,2,D,1,2,A,D Bourne,10,15,6,6,13,14,5,5,2,2,0,30.12
E2,23/02/2021,19:00,Northampton,Rochdale,0,0,D,0,0,D,K Johnson,10,4,5,1,13,6,4,1,3,0,0,30.12
E2,23/02/2021,19:00,Oxford,Portsmouth,0,1,A,0,0,D,G Salisbury,14,17,7,7,14,16,3,2,1,2,0,30.12
E2,23/02/2021,19:00,Shrewsbury,Milton Keynes Dons,4,2,H,3,1,H,L Doughty,8,9,5,5,16,14,2,3,3,2,0,30.12
E2,23/02/2021,19:00,Sunderland,Fleetwood Town,2,0,H,0,0,D,J Bell,12,0,7,0,12,11,4,1,2,0,0,30.12
E2,23/02/2021,19:30,Plymouth,Peterboro,0,3,A,0,0,D,C Sarginson,6,13,3,6,9,10,2,4,1,1,0,30.12
E2,20/02/2021,13:00,Gillingham,Bristol Rvs,2,0,H,0,0,D,J Oldham,12,20,3,4,10,14,3,2,0,4,0,30.12
E2,20/02/2021,15:00,Accrington,Shrewsbury,1,1,D,0,0,D,A Young,9,6,1,2,15,13,5,5,3,1,0,30.12
E2,20/02/2021,15:00,Burton,Sunderland,0,3,A,0,2,A,C Hicks,15,17,3,7,13,7,7,5,3,3,1,30.12
E2,20/02/2021,15:00,Doncaster,Hull,3,3,D,1,3,A,C Breakspear,17,11,5,6,13,23,6,5,0,3,0,30.12
E2,20/02/2021,15:00,Fleetwood Town,Charlton,1,1,D,1,1,D,C Boyeson,22,4,8,1,3,17,6,2,2,4,0,30.12
E2,20/02/2021,15:00,Ipswich,Oxford,0,0,D,0,0,D,M Edwards,11,8,2,1,12,16,4,5,1,3,0,30.12
E2,20/02/2021,15:00,Milton Keynes Dons,Northampton,4,3,H,2,1,H,S Barrott,12,19,6,8,12,13,1,6,0,0,0,30.12
E2,20/02/2021,15:00,Peterboro,AFC Wimbledon,3,0,H,0,0,D,A Woolmer,15,10,8,4,4,14,4,4,0,1,0,30.12
E2,20/02/2021,15:00,Portsmouth,Blackpool,0,1,A,0,0,D,S Allison,8,7,0,4,15,13,6,4,2,3,0,30.12
E2,20/02/2021,15:00,Rochdale,Plymouth,0,0,D,0,0,D,P Wright,15,13,6,5,16,7,5,6,3,1,0,30.12
E2,20/02/2021,15:00,Swindon,Crewe,2,1,H,1,1,D,B Toner,11,10,4,3,15,11,4,9,1,1,0,30.12
E2,20/02/2021,15:00,Wigan,Lincoln,1,2,A,1,1,D,T Kettle,16,7,3,4,18,7,5,5,4,3,0,30.12
E2,17/02/2021,17:30,Wigan,Hull,0,5,A,0,2,A,J Oldham,5,15,2,8,12,10,4,8,1,0,0,30.12
E2,17/02/2021,19:00,Doncaster,Accrington,0,1,A,0,1,A,D Whitestone,18,16,4,6,10,16,12,13,0,1,0,30.12
E2,16/02/2021,18:00,Gillingham,Peterboro,1,3,A,1,0,H,C Breakspear,8,11,2,6,16,19,3,6,3,3,0,30.12
E2,16/02/2021,19:00,Blackpool,Rochdale,1,0,H,1,0,H,A Backhouse,11,5,3,2,14,13,7,7,0,0,0,30.12
E2,16/02/2021,19:00,Bristol Rvs,Portsmouth,3,1,H,2,1,H,C Sarginson,9,17,6,6,15,16,2,6,2,2,0,30.12
E2,16/02/2021,19:00,Ipswich,Northampton,0,0,D,0,0,D,D Drysdale,10,9,1,3,20,13,6,4,2,3,1,30.12
E2,14/02/2021,15:00,Oxford,Wigan,2,1,H,0,0,D,B Huxtable,17,7,7,1,9,18,9,3,0,0,0,30.12
E2,14/02/2021,18:00,Lincoln,Accrington,2,2,D,0,1,A,M Coy,10,17,4,4,12,17,4,8,2,1,0,30.12
E2,13/02/2021,15:00,Charlton,Gillingham,2,3,A,1,2,A,K Johnson,14,10,7,4,14,17,8,3,2,2,1,30.12
E2,13/02/2021,15:00,Hull,Milton Keynes Dons,0,1,A,0,0,D,D Bourne,14,10,2,3,16,14,3,5,1,0,0,30.12
E2,13/02/2021,15:00,Northampton,Burton,0,2,A,0,0,D,S Oldham,11,8,2,4,13,14,0,5,2,1,0,30.12
E2,13/02/2021,15:00,Plymouth,Fleetwood Town,1,0,H,1,0,H,T Bramall,14,11,3,2,8,10,6,4,1,2,0,30.12
E2,13/02/2021,15:00,Sunderland,Doncaster,4,1,H,3,0,H,N Hair,9,18,6,5,22,8,2,4,1,0,0,30.12
E2,09/02/2021,17:30,Accrington,Plymouth,0,1,A,0,0,D,A Backhouse,23,6,5,2,11,14,8,5,1,2,0,30.12
E2,09/02/2021,19:00,Bristol Rvs,Oxford,0,2,A,0,1,A,L Swabey,15,12,4,3,11,14,3,4,1,2,0,30.12
E2,09/02/2021,19:00,Hull,Lincoln,0,0,D,0,0,D,S Stockbridge,15,8,0,1,15,15,5,5,2,3,0,30.12
E2,09/02/2021,19:00,Northampton,Wigan,0,1,A,0,0,D,M Edwards,6,8,1,2,17,15,3,1,3,2,0,0
E2,09/02/2021,19:00,Peterboro,Ipswich,2,1,H,1,1,D,B Toner,12,7,9,4,13,24,8,3,0,2,0,0
E2,09/02/2021,19:00,Portsmouth,Swindon,2,0,H,1,0,H,C Pollard,16,9,7,0,14,9,5,4,0,1,0,30.12
E2,09/02/2021,19:00,Rochdale,Milton Keynes Dons,1,4,A,1,1,D,C Boyeson,8,15,3,8,11,13,4,6,2,0,0,30.12
E2,09/02/2021,19:00,Shrewsbury,Sunderland,2,1,H,0,1,A,W Finnie,15,18,6,6,13,18,3,5,1,0,0,30.12
E2,09/02/2021,19:45,Fleetwood Town,Doncaster,3,1,H,0,1,A,A Haines,15,6,6,3,13,12,8,5,0,0,0,30.12
E2,06/02/2021,15:00,Accrington,Northampton,0,0,D,0,0,D,P Wright,8,15,0,4,11,9,5,11,1,2,1,30.12
E2,06/02/2021,15:00,Burton,Hull,1,0,H,0,0,D,S Allison,8,7,2,0,15,17,2,3,2,1,0,30.12
E2,06/02/2021,15:00,Doncaster,Oxford,3,2,H,1,1,D,J Bell,5,16,3,7,18,11,1,5,2,2,0,30.12
E2,06/02/2021,15:00,Fleetwood Town,Bristol Rvs,0,0,D,0,0,D,S Stockbridge,12,12,5,1,11,9,3,8,1,1,0,30.12
E2,06/02/2021,15:00,Ipswich,Blackpool,2,0,H,1,0,H,J Busby,13,9,3,1,12,12,10,4,2,2,0,30.12
E2,06/02/2021,15:00,Milton Keynes Dons,Sunderland,2,2,D,2,1,H,T Nield,16,20,6,9,16,14,7,9,3,4,0,30.12
E2,06/02/2021,15:00,Peterboro,Crewe,2,0,H,2,0,H,C Nield,13,4,5,1,13,20,4,6,3,0,0,30.12
E2,06/02/2021,15:00,Portsmouth,Plymouth,2,2,D,0,0,D,W Finnie,27,9,7,3,16,10,16,5,2,0,0,30.12
